ID,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
28567.0,fill nocolor B2,"(66, 101)",33,13,"[(97, 101) (98, 101) (78, 82) (97, 63) (97, 82) (98, 63) (98, 82) (76, 63)
 (86, 82) (87, 63) (90, 101) (107, 101) (76, 101) (85, 63) (85, 101)
 (86, 101) (87, 101) (90, 63) (90, 82) (107, 63) (107, 82) (56, 82)
 (59, 63) (76, 82) (85, 82) (86, 63) (87, 82) (88, 63) (66, 63) (73, 63)
 (78, 101) (78, 63) (56, 101)]",1.0,42,21.023,"['move blue B2', 'move green B2', 'fill nocolor B2', 'move blue A', 'move blue A1', 'move green B', 'clear nocolor C1', 'move blue C2', 'uncover blue all', 'move blue A2', 'move blue B1', 'move blue B', 'clear nocolor C']"
28567.0,uncover green all,"(78, 79)",12,9,"[(86, 67) (86, 69) (86, 93) (86, 101) (86, 41) (86, 55) (86, 58) (86, 63)
 (86, 72) (86, 79) (56, 55) (56, 72)]",1.0,30,14.404,"['move green A', 'move green B2', 'move green A2', 'cover blue all', 'move green C2', 'move green A1', 'move green C1', 'move green C', 'uncover green all']"
28567.0,cover red all,"(56, 55)",50,9,"[(90, 55) (97, 60) (98, 60) (100, 63) (107, 69) (90, 41) (90, 58) (97, 63)
 (98, 63) (100, 60) (73, 41) (85, 69) (86, 69) (85, 41) (85, 55) (85, 63)
 (86, 60) (90, 60) (90, 63) (90, 69) (97, 41) (97, 55) (97, 58) (97, 69)
 (98, 41) (98, 55) (98, 58) (98, 69) (100, 41) (100, 55) (100, 58)
 (100, 69) (107, 41) (107, 55) (107, 58) (107, 60) (107, 63) (85, 58)
 (85, 60) (86, 41) (86, 55) (86, 58) (86, 63) (56, 60) (66, 41) (66, 55)
 (66, 63) (73, 63) (81, 41) (81, 55)]",1.0,69,34.0,"['move green B1', 'move green B2', 'move green A2', 'move green B', 'move green C2', 'move green C1', 'cover red all', 'move green C', 'uncover green all']"
28567.0,clear nocolor C,"(66, 101)",60,13,"[(85, 38) (85, 72) (85, 79) (86, 80) (86, 82) (87, 41) (87, 55) (87, 58)
 (87, 60) (87, 63) (107, 93) (107, 101) (85, 41) (85, 55) (85, 63)
 (85, 93) (85, 101) (86, 38) (86, 60) (86, 93) (86, 101) (87, 93)
 (87, 101) (107, 38) (107, 41) (107, 55) (107, 58) (107, 60) (107, 63)
 (107, 72) (107, 79) (107, 80) (107, 82) (66, 38) (66, 72) (66, 79)
 (85, 58) (85, 60) (85, 80) (85, 82) (86, 41) (86, 55) (86, 58) (86, 63)
 (86, 72) (86, 79) (87, 38) (87, 72) (87, 79) (87, 80) (87, 82) (88, 41)
 (88, 55) (88, 58) (88, 60) (88, 63) (66, 41) (66, 55) (66, 63) (66, 93)]",1.0,72,36.119,"['move blue B2', 'move green B2', 'fill nocolor B2', 'move blue A', 'move blue A1', 'move green B', 'clear nocolor C1', 'move blue C2', 'uncover blue all', 'move blue A2', 'move blue B1', 'move blue B', 'clear nocolor C']"
28567.0,clear nocolor C1,"(66, 82)",44,14,"[(86, 70) (86, 89) (85, 38) (85, 69) (85, 70) (85, 72) (85, 79) (85, 89)
 (86, 69) (86, 80) (86, 82) (85, 41) (85, 55) (85, 63) (85, 93) (85, 101)
 (86, 38) (86, 60) (86, 93) (86, 101) (66, 38) (66, 72) (66, 79) (85, 58)
 (85, 60) (85, 80) (85, 82) (86, 41) (86, 55) (86, 58) (86, 63) (86, 72)
 (86, 79) (66, 41) (66, 55) (66, 63) (66, 69) (66, 70) (66, 89) (66, 93)
 (66, 101) (66, 58) (66, 60) (66, 80)]",1.0,45,22.402,"['move blue B2', 'move green B2', 'fill nocolor B2', 'move blue A', 'move blue A1', 'move green B', 'clear nocolor C1', 'move blue C2', 'cover green all', 'uncover blue all', 'move blue A2', 'move blue B1', 'move blue B', 'clear nocolor C']"
28567.0,uncover blue all,"(66, 69)",16,12,"[(85, 68) (85, 69) (85, 70) (85, 89) (85, 93) (85, 101) (85, 58) (85, 60)
 (85, 80) (85, 82) (59, 58) (81, 101) (59, 93) (66, 68) (81, 82) (73, 93)]",1.0,50,24.295,"['fill nocolor C2', 'move blue B2', 'move blue A', 'move blue A1', 'clear nocolor C1', 'move blue C2', 'uncover blue all', 'move green C2', 'move blue A2', 'move blue B1', 'move blue B', 'cover red all']"
28567.0,move red C2,"(81, 89)",13,14,"[(76, 69) (76, 70) (76, 89) (78, 70) (78, 89) (59, 69) (59, 70) (73, 69)
 (73, 70) (73, 89) (78, 69) (81, 69) (81, 70)]",1.0,15,6.888,"['fill nocolor C2', 'move red C2', 'clear nocolor B2', 'move blue C', 'move blue A', 'move blue A1', 'clear nocolor B', 'move blue C2', 'cover green all', 'uncover blue all', 'move blue A2', 'move blue B1', 'move blue C1', 'move red C']"
28567.0,cover green all,"(81, 80)",53,12,"[(85, 48) (87, 70) (97, 80) (107, 70) (85, 68) (87, 89) (97, 82) (98, 82)
 (100, 80) (107, 48) (107, 68) (85, 70) (85, 89) (87, 48) (87, 68)
 (76, 70) (90, 48) (90, 68) (90, 70) (90, 80) (90, 82) (90, 89) (97, 48)
 (97, 68) (97, 70) (97, 89) (98, 48) (98, 68) (98, 70) (98, 89) (100, 48)
 (100, 68) (100, 70) (100, 89) (107, 80) (107, 82) (76, 48) (76, 68)
 (76, 80) (76, 82) (76, 89) (85, 80) (85, 82) (87, 80) (87, 82) (73, 48)
 (81, 48) (59, 48) (66, 68) (81, 82) (88, 89) (66, 70) (66, 89)]",1.0,73,36.963,"['clear nocolor B2', 'move blue C', 'move blue A', 'move blue A1', 'fill nocolor B1', 'move blue C2', 'cover green all', 'uncover blue all', 'move blue A2', 'move blue B1', 'move red B1', 'move blue C1']"
47326.0,cover green all,"(75, 90)",256,4,"[(81, 65) (94, 57) (102, 86) (103, 86) (64, 65) (88, 89) (91, 57) (94, 73)
 (96, 65) (102, 89) (103, 89) (104, 89) (107, 86) (62, 65) (88, 86)
 (91, 65) (91, 86) (91, 89) (94, 65) (94, 86) (94, 89) (96, 57) (96, 73)
 (96, 86) (96, 89) (102, 57) (102, 65) (102, 73) (103, 57) (103, 65)
 (103, 73) (104, 57) (104, 65) (104, 73) (107, 57) (107, 65) (107, 73)
 (81, 57) (81, 73) (81, 86) (81, 89) (88, 57) (88, 65) (88, 73) (77, 65)
 (62, 57) (62, 73) (62, 86) (62, 89) (64, 57) (64, 73) (64, 86) (64, 89)
 (69, 89) (77, 57) (69, 86) (77, 73) (69, 57) (69, 65) (69, 73) (77, 86)
 (77, 89) (83, 57) (83, 73) (83, 86) (83, 89) (62, 61) (69, 70) (74, 73)
 (83, 63) (91, 90) (88, 51) (91, 56) (94, 59) (96, 44) (96, 61) (102, 85)
 (103, 84) (104, 84) (104, 85) (107, 51) (107, 70) (81, 46) (75, 73)
 (81, 44) (81, 61) (88, 85) (94, 90) (69, 85) (74, 57) (77, 56) (79, 65)
 (83, 44) (83, 61) (91, 59) (91, 76) (94, 56) (96, 46) (96, 63) (102, 51)
 (102, 70) (103, 51) (103, 70) (104, 51) (104, 70) (107, 84) (107, 85)
 (75, 65) (75, 86) (75, 89) (81, 51) (81, 56) (81, 78) (81, 84) (88, 46)
 (88, 59) (88, 76) (88, 78) (88, 84) (96, 90) (102, 90) (103, 90)
 (104, 90) (107, 90) (62, 46) (64, 44) (64, 61) (81, 59) (81, 90) (88, 90)
 (91, 44) (91, 46) (91, 51) (91, 61) (91, 63) (91, 70) (91, 78) (91, 84)
 (91, 85) (94, 44) (94, 46) (94, 51) (94, 61) (94, 63) (94, 70) (94, 78)
 (94, 84) (94, 85) (96, 51) (96, 56) (96, 59) (96, 70) (96, 76) (96, 84)
 (96, 85) (102, 44) (102, 46) (102, 56) (102, 59) (102, 61) (102, 63)
 (102, 76) (102, 78) (103, 44) (103, 46) (103, 56) (103, 59) (103, 61)
 (103, 63) (103, 76) (103, 78) (104, 44) (104, 46) (104, 56) (104, 59)
 (104, 61) (104, 63) (104, 76) (104, 78) (107, 44) (107, 46) (107, 56)
 (107, 59) (107, 61) (107, 63) (107, 76) (107, 78) (62, 56) (69, 46)
 (69, 59) (69, 76) (69, 78) (74, 65) (74, 86) (74, 89) (77, 44) (77, 51)
 (77, 61) (77, 63) (77, 84) (79, 57) (79, 73) (79, 86) (79, 89) (81, 70)
 (81, 76) (81, 85) (83, 51) (83, 56) (83, 84) (88, 44) (88, 56) (88, 61)
 (88, 63) (83, 59) (64, 56) (77, 76) (83, 46) (62, 78) (64, 63) (62, 63)
 (64, 78) (77, 90) (69, 84) (83, 78) (62, 51) (62, 84) (64, 59) (64, 70)
 (64, 76) (64, 85) (69, 90) (83, 90) (62, 59) (62, 90) (64, 51) (64, 90)
 (69, 44) (69, 56) (69, 61) (69, 63) (77, 46) (77, 70) (77, 78) (77, 85)
 (83, 70) (83, 76) (83, 85) (62, 70) (62, 76) (62, 85) (64, 84) (79, 44)
 (75, 59) (75, 76) (75, 56)]",-1.0,66,32.194,"['move green A1', 'clear nocolor A2', 'fill nocolor A1', 'uncover green all']"
47326.0,move red B1,"(96, 76)",115,6,"[(81, 44) (81, 61) (83, 44) (83, 61) (81, 78) (102, 44) (102, 61)
 (102, 78) (69, 78) (77, 44) (77, 61) (74, 44) (74, 61) (77, 57) (77, 76)
 (83, 46) (77, 90) (77, 73) (83, 78) (83, 90) (69, 44) (69, 61) (74, 78)
 (77, 46) (77, 70) (77, 78) (77, 85) (77, 86) (77, 89) (83, 57) (83, 70)
 (83, 73) (83, 76) (83, 85) (83, 86) (83, 89) (62, 61) (69, 70) (74, 73)
 (83, 63) (91, 90) (79, 44) (81, 65) (94, 57) (96, 44) (96, 61) (102, 85)
 (102, 86) (103, 86) (104, 85) (107, 70) (75, 76) (81, 46) (88, 89)
 (75, 73) (88, 85) (94, 90) (69, 85) (74, 57) (75, 90) (77, 56) (91, 57)
 (91, 76) (94, 73) (96, 46) (102, 51) (102, 70) (102, 89) (103, 70)
 (103, 89) (104, 70) (104, 89) (107, 85) (107, 86) (75, 86) (75, 89)
 (81, 51) (81, 56) (81, 84) (88, 46) (88, 76) (88, 78) (88, 86) (96, 90)
 (102, 90) (103, 90) (104, 90) (107, 90) (64, 44) (64, 61) (75, 44)
 (75, 46) (75, 61) (81, 59) (81, 90) (88, 90) (91, 44) (91, 46) (91, 61)
 (91, 70) (91, 78) (91, 85) (91, 86) (91, 89) (94, 44) (94, 46) (94, 61)
 (94, 70) (94, 78) (94, 85) (94, 86) (94, 89) (96, 57) (96, 70) (96, 73)]",0.0,36,17.893,"['cover blue all', 'move blue A', 'clear nocolor B', 'clear nocolor B1', 'fill nocolor A2', 'move blue A2']"
47326.0,uncover blue all,"(94, 73)",64,4,"[(64, 65) (88, 89) (88, 84) (88, 86) (64, 44) (64, 61) (88, 90) (88, 44)
 (88, 56) (88, 57) (88, 61) (88, 63) (88, 65) (88, 73) (64, 56) (64, 57)
 (64, 73) (64, 86) (64, 89) (69, 89) (64, 63) (69, 84) (69, 86) (69, 90)
 (64, 90) (69, 44) (69, 56) (69, 57) (69, 61) (69, 63) (69, 65) (69, 73)
 (64, 84) (62, 61) (69, 70) (74, 73) (83, 63) (91, 90) (79, 44) (81, 65)
 (88, 51) (91, 56) (94, 57) (96, 44) (96, 61) (102, 86) (103, 84)
 (103, 86) (104, 84) (75, 73) (81, 44) (81, 61) (88, 85) (94, 90) (69, 85)
 (74, 57) (75, 56) (75, 90) (77, 56) (79, 65) (83, 44) (83, 61) (91, 57)
 (94, 56)]",0.0,33,16.162,"['move blue A1', 'cover green all', 'clear nocolor A2', 'fill nocolor A1']"
47326.0,cover blue all,"(79, 78)",56,9,"[(94, 59) (102, 85) (104, 85) (107, 70) (75, 59) (75, 76) (81, 46)
 (91, 59) (91, 76) (96, 46) (102, 70) (103, 70) (104, 70) (107, 85)
 (79, 46) (81, 78) (62, 46) (75, 46) (81, 59) (91, 46) (91, 70) (91, 78)
 (91, 85) (94, 46) (94, 70) (94, 78) (94, 85) (96, 59) (96, 70) (96, 76)
 (96, 85) (102, 46) (102, 59) (102, 76) (102, 78) (103, 46) (103, 59)
 (103, 76) (103, 78) (104, 46) (104, 59) (104, 76) (104, 78) (107, 46)
 (107, 59) (107, 76) (107, 78) (75, 70) (75, 78) (75, 85) (81, 70)
 (81, 76) (81, 85) (74, 46) (83, 59) (77, 76)]",1.0,80,39.832,"['move green A', 'move green B2', 'move green A2', 'cover blue all', 'move green C2', 'move green A1', 'move green C1', 'move green C', 'uncover green all']"
47326.0,clear nocolor C1,"(103, 63)",29,6,"[(102, 51) (102, 70) (102, 89) (103, 51) (103, 70) (103, 89) (104, 51)
 (104, 70) (104, 89) (102, 90) (103, 90) (104, 90) (102, 44) (102, 46)
 (102, 56) (102, 57) (102, 59) (102, 61) (102, 63) (102, 65) (102, 73)
 (102, 76) (102, 78) (103, 44) (103, 46) (103, 56) (103, 57) (103, 59)
 (103, 61)]",1.0,45,22.068,"['move blue B2', 'fill nocolor B2', 'clear nocolor C1', 'move blue B', 'cover red all', 'clear nocolor C']"
47326.0,move blue A2,"(96, 76)",4,6,"[(88, 59) (88, 76) (96, 57) (96, 59)]",1.0,25,11.743,"['cover blue all', 'move blue A', 'clear nocolor B', 'clear nocolor B1', 'fill nocolor A2', 'move blue A2']"
47326.0,clear nocolor A2,"(77, 61)",33,7,"[(75, 73) (94, 90) (75, 56) (75, 90) (77, 56) (94, 56) (94, 73) (75, 65)
 (75, 86) (75, 89) (75, 44) (75, 46) (75, 61) (94, 44) (94, 46) (94, 51)
 (94, 61) (94, 63) (94, 65) (94, 70) (94, 78) (94, 84) (94, 85) (94, 86)
 (94, 89) (75, 51) (75, 63) (75, 70) (75, 78) (75, 84) (75, 85) (77, 44)
 (77, 51)]",1.0,45,22.035,"['move red B', 'fill nocolor B1', 'clear nocolor A2', 'move blue B1', 'move red B1', 'move blue B', 'clear nocolor A']"
47326.0,fill nocolor B1,"(64, 78)",36,11,"[(81, 44) (81, 61) (83, 44) (83, 61) (81, 78) (88, 78) (64, 44) (64, 61)
 (75, 44) (75, 61) (91, 44) (91, 61) (91, 78) (94, 44) (94, 61) (94, 78)
 (102, 44) (102, 61) (102, 78) (103, 44) (103, 61) (103, 78) (104, 44)
 (104, 61) (104, 78) (107, 44) (107, 61) (107, 78) (69, 78) (75, 78)
 (77, 44) (77, 61) (88, 44) (88, 61) (74, 44) (74, 61)]",1.0,42,19.976,"['move green A', 'move green B1', 'clear nocolor B2', 'move green A2', 'fill nocolor B1', 'move green C2', 'move green A1', 'move blue B1', 'move green C1', 'move green C', 'uncover green all']"
47326.0,fill nocolor A1,"(77, 90)",35,11,"[(75, 73) (94, 90) (75, 56) (75, 90) (77, 56) (94, 56) (94, 73) (81, 56)
 (96, 90) (102, 90) (103, 90) (104, 90) (107, 90) (81, 90) (88, 90)
 (96, 56) (96, 73) (102, 56) (102, 73) (103, 56) (103, 73) (104, 56)
 (104, 73) (107, 56) (107, 73) (62, 56) (79, 73) (81, 73) (83, 56)
 (88, 56) (88, 73) (79, 56) (62, 73) (64, 56) (64, 73)]",1.0,45,22.418,"['move red C2', 'uncover red all', 'move blue A1', 'move red B', 'move red A1', 'move red B2', 'clear nocolor A2', 'move red C1', 'fill nocolor A1', 'move red B1', 'move red C']"
47326.0,uncover red all,"(62, 78)",18,10,"[(81, 46) (81, 78) (62, 46) (81, 90) (81, 57) (81, 70) (81, 73) (81, 76)
 (81, 85) (81, 86) (81, 89) (62, 57) (62, 73) (62, 86) (62, 89) (77, 57)
 (77, 76) (83, 46)]",1.0,40,19.358,"['move green A', 'move green B2', 'move green A2', 'uncover red all', 'cover blue all', 'move green C2', 'move green A1', 'move green C1', 'move green C', 'uncover green all']"
37887.0,uncover red all,"(54, 55)",0,9,[],1.0,36,17.273,"['move red C2', 'uncover red all', 'move red B', 'move red A2', 'cover green all', 'move red B2', 'move red C1', 'move red B1', 'move red C']"
37887.0,cover blue all,"(75, 36)",48,12,"[(54, 56) (74, 36) (101, 63) (73, 36) (73, 56) (94, 36) (94, 56) (95, 36)
 (95, 56) (97, 63) (101, 79) (103, 69) (103, 71) (73, 63) (73, 69)
 (94, 63) (94, 69) (94, 71) (94, 79) (95, 63) (95, 69) (95, 71) (95, 79)
 (97, 36) (97, 56) (97, 69) (97, 71) (101, 36) (101, 56) (101, 69)
 (101, 71) (103, 36) (103, 56) (103, 63) (103, 79) (73, 71) (73, 79)
 (75, 63) (75, 69) (81, 69) (87, 63) (88, 36) (88, 56) (87, 71) (88, 69)
 (88, 71) (68, 36) (68, 56)]",1.0,73,36.424,"['move green B1', 'move green B2', 'cover blue all', 'move green B', 'move red A1', 'move green C2', 'move green A1', 'clear nocolor A2', 'fill nocolor A1', 'move green C1', 'move green C', 'uncover green all']"
37887.0,clear nocolor A,"(95, 98)",5,5,"[(73, 50) (73, 70) (73, 83) (94, 98) (94, 100)]",1.0,72,35.169,"['move green B1', 'move green B', 'fill nocolor B1', 'clear nocolor A2', 'clear nocolor A']"
37887.0,move red C,"(75, 85)",39,14,"[(94, 50) (94, 66) (94, 69) (94, 70) (94, 71) (94, 85) (54, 66) (54, 85)
 (74, 66) (74, 85) (75, 50) (75, 70) (54, 50) (54, 70) (74, 50) (74, 70)
 (75, 69) (54, 55) (60, 69) (74, 55) (60, 50) (54, 77) (74, 77) (54, 98)
 (54, 100) (74, 98) (74, 100) (54, 63) (54, 69) (54, 71) (54, 79) (54, 83)
 (74, 63) (74, 69) (74, 71) (74, 79) (74, 83) (75, 66) (75, 71)]",1.0,44,21.843,"['move green B1', 'move green B2', 'move green B', 'fill nocolor C1', 'move green C2', 'move green A1', 'clear nocolor A2', 'move red C1', 'move green C1', 'cover red all', 'move green C', 'uncover green all', 'clear nocolor A', 'move red C']"
37887.0,fill nocolor A2,"(74, 77)",26,12,"[(73, 77) (54, 57) (54, 76) (73, 57) (74, 57) (74, 76) (73, 76) (97, 57)
 (97, 76) (97, 77) (101, 57) (101, 76) (101, 77) (103, 57) (103, 76)
 (103, 77) (81, 77) (87, 77) (88, 57) (88, 76) (89, 57) (89, 76) (89, 77)
 (81, 57) (87, 57) (54, 77)]",1.0,39,18.784,"['move red C2', 'uncover red all', 'clear nocolor A1', 'move red B', 'fill nocolor A2', 'move red A2', 'cover green all', 'move blue A2', 'move red B2', 'move red C1', 'move red B1', 'move red C']"
37887.0,cover red all,"(95, 76)",2,1,"[(94, 57) (95, 57)]",1.0,55,26.995,['cover red all']
37887.0,uncover blue all,"(60, 77)",26,16,"[(89, 70) (89, 85) (89, 98) (89, 100) (89, 55) (89, 57) (89, 76) (89, 77)
 (89, 83) (68, 85) (84, 85) (84, 70) (60, 83) (68, 70) (84, 98) (84, 100)
 (84, 55) (84, 57) (84, 76) (84, 77) (84, 83) (68, 57) (68, 76) (60, 55)
 (60, 57) (60, 70)]",1.0,36,17.613,"['move green A', 'move blue B2', 'move blue C', 'move green A2', 'move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'fill nocolor A2', 'move blue C2', 'move red A2', 'cover green all', 'uncover blue all', 'move red A', 'move blue A2', 'move blue C1']"
37887.0,move red A1,"(75, 36)",15,12,"[(75, 55) (94, 36) (94, 55) (94, 56) (103, 36) (103, 55) (103, 56)
 (84, 36) (84, 56) (88, 36) (88, 56) (88, 69) (88, 71) (68, 36) (68, 56)]",1.0,37,17.718,"['move green B1', 'move green B2', 'cover blue all', 'move green B', 'move red A1', 'move green C2', 'move green A1', 'clear nocolor A2', 'fill nocolor A1', 'move green C1', 'move green C', 'uncover green all']"
37887.0,clear nocolor B,"(81, 71)",35,14,"[(97, 36) (97, 50) (97, 55) (97, 56) (97, 57) (97, 66) (97, 69) (97, 70)
 (97, 71) (97, 76) (97, 77) (97, 85) (101, 36) (101, 50) (101, 55)
 (101, 56) (101, 57) (101, 66) (101, 69) (101, 70) (101, 71) (101, 76)
 (101, 77) (101, 85) (81, 50) (81, 55) (81, 70) (81, 77) (81, 57) (81, 69)
 (60, 69) (60, 50) (81, 36) (81, 56) (81, 66)]",1.0,48,24.185,"['fill nocolor C2', 'move green A', 'move green B1', 'clear nocolor B2', 'move blue C', 'move green A2', 'cover blue all', 'clear nocolor B', 'move blue C2', 'move green C2', 'move green A1', 'move green C1', 'move green C', 'uncover green all']"
37887.0,fill nocolor C1,"(60, 85)",38,22,"[(87, 50) (88, 66) (88, 85) (89, 50) (89, 66) (73, 50) (88, 50) (89, 85)
 (94, 50) (94, 66) (94, 85) (95, 50) (95, 66) (95, 85) (97, 50) (97, 66)
 (97, 85) (101, 50) (101, 66) (101, 85) (54, 66) (54, 85) (73, 66)
 (73, 85) (74, 66) (74, 85) (75, 50) (81, 50) (54, 50) (74, 50) (60, 50)
 (87, 66) (87, 85) (75, 66) (75, 85) (81, 66) (81, 85) (60, 66)]",1.0,39,19.075,"['move green A', 'move blue B2', 'move green B2', 'move blue C', 'move green A2', 'move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'move blue C2', 'fill nocolor C1', 'uncover blue all', 'move green C2', 'move blue A2', 'move green A1', 'move red C1', 'move green C1', 'cover red all', 'move green C', 'uncover green all', 'move blue C1', 'move red C']"
64140.0,cover green all,"(92, 57)",12,4,"[(62, 60) (69, 71) (76, 57) (88, 71) (95, 57) (97, 60) (99, 65) (104, 48)
 (85, 48) (85, 86) (90, 57) (91, 57)]",1.0,106,53.125,"['clear nocolor A1', 'fill nocolor A2', 'move red A2', 'cover green all']"
64140.0,uncover blue all,"(75, 100)",12,13,"[(69, 48) (69, 67) (69, 86) (75, 74) (76, 74) (88, 48) (88, 67) (88, 86)
 (89, 48) (89, 67) (89, 86) (69, 100)]",1.0,45,21.781,"['move blue B2', 'move green B2', 'move blue C', 'fill nocolor B2', 'move blue A1', 'move green B', 'move blue C2', 'uncover blue all', 'clear nocolor A2', 'move blue B1', 'move blue B', 'clear nocolor A', 'move blue C1']"
64140.0,uncover red all,"(78, 72)",26,14,"[(85, 48) (85, 86) (85, 71) (62, 81) (85, 100) (85, 57) (85, 72) (85, 73)
 (85, 77) (85, 79) (85, 81) (83, 100) (62, 48) (62, 57) (62, 71) (62, 86)
 (78, 79) (83, 81) (62, 79) (78, 100) (62, 100) (78, 81) (83, 79) (78, 48)
 (78, 57) (78, 71)]",1.0,40,19.753,"['move green A', 'move red C2', 'uncover red all', 'cover blue all', 'clear nocolor B', 'clear nocolor B1', 'move red A2', 'move red A', 'move red A1', 'move green A1', 'move red B2', 'move red C1', 'fill nocolor A1', 'move red C']"
64140.0,move blue A2,"(90, 57)",0,4,[],1.0,45,22.062,"['clear nocolor A1', 'fill nocolor A2', 'cover green all', 'move blue A2']"
64140.0,fill nocolor B2,"(62, 100)",28,12,"[(97, 100) (97, 65) (97, 81) (62, 65) (66, 65) (66, 81) (78, 65) (90, 100)
 (91, 100) (92, 100) (95, 100) (104, 100) (62, 81) (66, 100) (85, 65)
 (85, 100) (90, 65) (90, 81) (91, 65) (91, 81) (92, 65) (92, 81) (95, 65)
 (95, 81) (104, 65) (104, 81) (85, 81) (78, 100)]",1.0,45,21.61,"['move green A', 'move green B2', 'move green A2', 'fill nocolor B2', 'uncover red all', 'clear nocolor B1', 'move green C2', 'move green A1', 'move red B2', 'move green C1', 'move green C', 'uncover green all']"
64140.0,clear nocolor C1,"(66, 72)",34,7,"[(66, 71) (85, 51) (85, 70) (104, 51) (104, 70) (104, 71) (66, 51)
 (66, 57) (66, 60) (66, 65) (66, 70) (66, 81) (85, 44) (85, 58) (85, 71)
 (85, 74) (104, 100) (66, 44) (66, 100) (85, 60) (85, 65) (85, 100)
 (104, 44) (104, 57) (104, 58) (104, 60) (104, 65) (104, 72) (104, 73)
 (104, 74) (104, 77) (104, 79) (104, 81) (66, 58)]",1.0,45,22.089,"['move green A', 'cover blue all', 'clear nocolor C1', 'move green A1', 'fill nocolor A1', 'clear nocolor C', 'uncover green all']"
64140.0,cover red all,"(91, 74)",6,1,"[(69, 70) (75, 58) (88, 51) (89, 51) (89, 70) (90, 74)]",1.0,74,35.437,['cover red all']
64140.0,move blue C,"(90, 48)",0,6,[],1.0,48,23.918,"['move blue C', 'clear nocolor A1', 'fill nocolor C1', 'cover green all', 'clear nocolor A', 'move blue C1']"
64140.0,fill nocolor C2,"(66, 51)",6,5,"[(66, 71) (85, 51) (85, 70) (104, 51) (104, 70) (104, 71)]",1.0,42,20.635,"['fill nocolor C2', 'clear nocolor C1', 'move green C2', 'cover red all', 'uncover green all']"
64140.0,clear nocolor A2,"(75, 72)",0,4,[],1.0,45,21.547,"['move blue A1', 'move green A1', 'clear nocolor A2', 'fill nocolor A1']"
79869.0,fill nocolor C2,"(65, 88)",28,14,"[(85, 88) (85, 89) (86, 88) (86, 89) (102, 69) (102, 88) (102, 89)
 (73, 69) (79, 69) (90, 69) (90, 88) (90, 89) (92, 69) (92, 88) (92, 89)
 (65, 69) (73, 88) (73, 89) (75, 88) (75, 89) (79, 88) (79, 89) (82, 88)
 (82, 89) (85, 69) (86, 69) (62, 88) (62, 89)]",1.0,39,18.87,"['fill nocolor C2', 'move green A', 'move green B1', 'clear nocolor B2', 'move blue C', 'move green A2', 'cover blue all', 'clear nocolor B', 'move blue C2', 'move green C2', 'move green A1', 'move green C1', 'move green C', 'uncover green all']"
79869.0,cover red all,"(87, 84)",25,5,"[(65, 45) (82, 45) (85, 68) (86, 67) (90, 74) (92, 72) (102, 67) (102, 68)
 (73, 72) (73, 74) (79, 45) (90, 57) (92, 57) (106, 67) (106, 68)
 (106, 84) (107, 67) (107, 68) (107, 84) (62, 45) (62, 64) (73, 57)
 (79, 64) (87, 67) (87, 68)]",1.0,112,55.333,"['clear nocolor C2', 'fill nocolor C1', 'move green C1', 'cover red all', 'uncover green all']"
79869.0,uncover green all,"(87, 88)",4,2,"[(79, 96) (73, 72) (73, 74) (79, 44)]",1.0,60,29.755,"['cover blue all', 'uncover green all']"
79869.0,cover blue all,"(79, 44)",3,2,"[(63, 47) (106, 89) (107, 88)]",1.0,41,19.552,"['cover blue all', 'uncover green all']"
79869.0,move green C,"(79, 88)",14,7,"[(73, 69) (79, 69) (65, 69) (73, 67) (73, 68) (73, 84) (73, 88) (73, 89)
 (77, 67) (77, 68) (77, 84) (79, 67) (79, 68) (79, 84)]",1.0,44,21.532,"['fill nocolor C2', 'cover blue all', 'clear nocolor B', 'clear nocolor B1', 'move green C2', 'move green C', 'uncover green all']"
